Stop ID,Stop Latitude,Stop Longitude,Stop Name,Suburb,Location
2267,-35.338146,149.102234,KITCHENER ST AFTER GILMORE CR,GARRAN,"(-35.338146, 149.102234)"
2272,-35.33313,149.095032,KENT ST OPP HUGHES SHOPS,HUGHES,"(-35.33313, 149.095032)"
2273,-35.329609,149.094574,KENT ST AFTER CARRUTHERS ST,HUGHES,"(-35.329609, 149.094574)"
2270,-35.333996,149.098343,KITCHENER ST BEFORE GOBLE ST,HUGHES,"(-35.333996, 149.098343)"
2271,-35.333878,149.09787,KITCHENER ST 2ND AFTER MCNICOLL ST,HUGHES,"(-35.333878, 149.09787)"
2292,-35.356548,149.059631,YAMBIMA CR AFTER WIRANGU PL,WARAMANGA,"(-35.356548, 149.059631)"
2293,-35.361446,149.098724,AINSWORTH ST AFTER MAWSON PS,MAWSON,"(-35.361446, 149.098724)"
2290,-35.363346,149.096527,MAWSON DR AFTER WILKINS ST,MAWSON,"(-35.363346, 149.096527)"
2261,-35.283203,149.154221,FAIRBAIRN AV AFTER JACKSON ST,CAMPBELL,"(-35.283203, 149.154221)"
2258,-35.306076,149.133148,NATIONAL CCT BEFORE KINGS AV,BARTON,"(-35.306076, 149.133148)"
2259,-35.305592,149.133041,NATIONAL CCT AFTER KINGS AV,BARTON,"(-35.305592, 149.133041)"
2264,-35.343983,149.101425,GILMORE CR OPP GARRAN PS,GARRAN,"(-35.343983, 149.101425)"
2265,-35.343979,149.101608,GILMORE CR GARRAN PS,GARRAN,"(-35.343979, 149.101608)"
2252,-35.311256,149.129135,SYDNEY AV BEFORE STATE CIR,FORREST,"(-35.311256, 149.129135)"
2253,-35.311089,149.129776,SYDNEY AV AFTER STATE CIR,BARTON,"(-35.311089, 149.129776)"
2250,-35.353123,149.08078,EGGLESTONE CR BEFORE CHARTERIS CR,CHIFLEY,"(-35.353123, 149.08078)"
2251,-35.352528,149.067154,NEMARANG CR AFTER YIMAN ST,WARAMANGA,"(-35.352528, 149.067154)"
2256,-35.31089,149.133148,NATIONAL CCT PRESS CLUB,BARTON,"(-35.31089, 149.133148)"
2257,-35.309925,149.133209,NATIONAL CCT AFTER DARLING ST,BARTON,"(-35.309925, 149.133209)"
2254,-35.311874,149.132446,NATIONAL CCT AFTER SYDNEY AV,BARTON,"(-35.311874, 149.132446)"
2255,-35.312134,149.132401,NATIONAL CCT AFTER BOURKE ST,BARTON,"(-35.312134, 149.132401)"
2276,-35.32494,149.096527,KENT ST OPP TELSTRA EXCHANGE BUILDING,DEAKIN,"(-35.32494, 149.096527)"
2277,-35.322315,149.097733,KENT ST 2ND AFTER PHIPPS PL,DEAKIN,"(-35.322315, 149.097733)"
2274,-35.329376,149.094528,KENT ST AFTER JENSEN ST,HUGHES,"(-35.329376, 149.094528)"
2245,-35.305534,149.126068,FEDERATION MALL PARLIAMENT HOUSE NORTHBOUND,CAPITAL HILL,"(-35.305534, 149.126068)"
2240,-35.351929,149.063965,NEMARANG CR 2ND AFTER YIMAN ST,WARAMANGA,"(-35.351929, 149.063965)"
2241,-35.304157,149.130814,QUEEN VICTORIA TCE EAST BLOCK GOVT OFFICES,PARKES,"(-35.304157, 149.130814)"
2248,-35.297775,149.125885,COMMONWEALTH AV ALBERT HALL,YARRALUMLA,"(-35.297775, 149.125885)"
2249,-35.352322,149.066879,NEMARANG CR AFTER GALIBAL ST,WARAMANGA,"(-35.352322, 149.066879)"
2246,-35.30603,149.127045,FEDERATION MALL PARLIAMENT HOUSE SOUTHBOUND,CAPITAL HILL,"(-35.30603, 149.127045)"
2247,-35.29789,149.126297,COMMONWEALTH AV OPP ALBERT HALL,PARKES,"(-35.29789, 149.126297)"
2230,-35.304596,149.106308,SCHLICH ST BEFORE ROUNDABOUT,YARRALUMLA,"(-35.304596, 149.106308)"
2231,-35.304428,149.103821,SCHLICH ST AFTER MAIDEN ST,YARRALUMLA,"(-35.304428, 149.103821)"
2228,-35.305176,149.106827,HOPETOUN CCT BEFORE ROUNDABOUT,YARRALUMLA,"(-35.305176, 149.106827)"
2229,-35.304592,149.104675,SCHLICH ST AFTER MUSGRAVE ST,YARRALUMLA,"(-35.304592, 149.104675)"
2234,-35.317356,149.146317,WENTWORTH AV AFTER DAWES ST,KINGSTON,"(-35.317356, 149.146317)"
2235,-35.317089,149.145538,WENTWORTH AV BEFORE DAWES ST,KINGSTON,"(-35.317089, 149.145538)"
2232,-35.315441,149.143951,EYRE ST AFTER HOWITT ST,KINGSTON,"(-35.315441, 149.143951)"
2233,-35.314297,149.144501,WENTWORTH AV AFTER GILES ST,KINGSTON,"(-35.314297, 149.144501)"
2260,-35.283512,149.146713,ANZAC PARADE AFTER FAIRBAIRN AV,CAMPBELL,"(-35.283512, 149.146713)"
2082,-35.357918,149.086716,HODGSON CR AFTER COLLINGS ST,PEARCE,"(-35.357918, 149.086716)"
2079,-35.363022,149.082047,HODGSON CR OPP PEARCE SHOPS,PEARCE,"(-35.363022, 149.082047)"
2080,-35.360477,149.084686,HODGSON CR AFTER PETHEBRIGDE ST,PEARCE,"(-35.360477, 149.084686)"
2085,-35.355209,149.086243,MELROSE DR AFTER HODGSON CR,CHIFLEY,"(-35.355209, 149.086243)"
2086,-35.352791,149.085724,MELROSE DR AFTER BOTANY ST,PHILLIP,"(-35.352791, 149.085724)"
2083,-35.357964,149.086884,HODGSON CR AFTER MARR ST,PEARCE,"(-35.357964, 149.086884)"
2084,-35.354984,149.086502,MELROSE DR 2ND AFTER BOTANY ST,PHILLIP,"(-35.354984, 149.086502)"
2073,-35.368641,149.084702,BEASLEY ST AFTER HODGSON CR,TORRENS,"(-35.368641, 149.084702)"
2074,-35.373089,149.086624,BEASLEY ST BEFORE TORRENS PL,TORRENS,"(-35.373089, 149.086624)"
2071,-35.339542,149.079971,LAUNCESTON ST AFTER GLENORCHY ST,LYONS,"(-35.339542, 149.079971)"
2072,-35.3396,149.079834,LAUNCESTON ST AFTER BURNIE ST,LYONS,"(-35.3396, 149.079834)"
2077,-35.368484,149.084473,BEASLEY ST AFTER HAWKER ST,PEARCE,"(-35.368484, 149.084473)"
2078,-35.362499,149.082214,HODGSON CR PEARCE SHOPS,PEARCE,"(-35.362499, 149.082214)"
2075,-35.370811,149.085236,BEASLEY ST 2ND AFTER BASEDOW ST,TORRENS,"(-35.370811, 149.085236)"
2076,-35.370743,149.085358,BEASLEY ST 2ND AFTER HODGSON CR,TORRENS,"(-35.370743, 149.085358)"
2242,-35.304008,149.130875,QUEEN VICTORIA TCE TENNIS COURTS,PARKES,"(-35.304008, 149.130875)"
2065,-35.346676,149.074127,LAUNCESTON ST BEFORE DENNES PL,LYONS,"(-35.346676, 149.074127)"
2062,-35.35215,149.075302,EGGLESTON CR OPP CHIFLEY SHOPS,CHIFLEY,"(-35.35215, 149.075302)"
2063,-35.349594,149.076141,EGGLESTON CR AFTER MACDONALD ST,CHIFLEY,"(-35.349594, 149.076141)"
2069,-35.339706,149.076981,LAUNCESTON ST LYONS SHOPS,LYONS,"(-35.339706, 149.076981)"
2070,-35.340408,149.076477,LAUNCESTON ST LYONS PS,LYONS,"(-35.340408, 149.076477)"
2067,-35.34341,149.074524,LAUNCESTON ST AFTER TARRALEAH CR,LYONS,"(-35.34341, 149.074524)"
2068,-35.342861,149.074677,LAUNCESTON ST AFTER PORT ARTHUR ST,LYONS,"(-35.342861, 149.074677)"
2056,-35.358116,149.0755,MACFARLAND CR AFTER WILSMORE CR,CHIFLEY,"(-35.358116, 149.0755)"
2057,-35.361305,149.077988,MACFARLAND CR AFTER COLLINGS ST,PEARCE,"(-35.361305, 149.077988)"
2054,-35.366257,149.082321,HODGSON CR AFTER BRINSMEAD ST,PEARCE,"(-35.366257, 149.082321)"
2055,-35.358231,149.075668,MACFARLAND CR 2ND AFTER THRELFALL ST,CHIFLEY,"(-35.358231, 149.075668)"
2060,-35.355736,149.075333,MACFARLAND CR AFTER 1ST THRELFALL ST,CHIFLEY,"(-35.355736, 149.075333)"
2061,-35.352531,149.075531,EGGLESTON CR CHIFLEY SHOPS,CHIFLEY,"(-35.352531, 149.075531)"
2058,-35.361504,149.078049,MACFARLAND CR AFTER PARKHILL ST,PEARCE,"(-35.361504, 149.078049)"
2059,-35.355621,149.075241,MACFARLAND CR AFTER WALDOCK ST,CHIFLEY,"(-35.355621, 149.075241)"
2081,-35.360455,149.084473,HODGSON CR AFTER SHEPHERD ST,PEARCE,"(-35.360455, 149.084473)"
2048,-35.366627,149.084946,BEASLEY ST SACRED HEART PS,PEARCE,"(-35.366627, 149.084946)"
2045,-35.365471,149.095322,HEARD ST SOUTHLANDS SHOPS,MAWSON,"(-35.365471, 149.095322)"
2046,-35.365704,149.088669,BEASLEY ST AFTER PETHEBRIDGE ST,PEARCE,"(-35.365704, 149.088669)"
2052,-35.351856,149.063904,NEMARANG CR AFTER LARAKIA ST,WARAMANGA,"(-35.351856, 149.063904)"
2053,-35.366272,149.08252,HODGSON CR AFTER MURPHY CR,PEARCE,"(-35.366272, 149.08252)"
2049,-35.366539,149.085434,BEASLEY ST AFTER PARKIN ST,TORRENS,"(-35.366539, 149.085434)"
2050,-35.363041,149.081436,MACFARLAND CR PEARCE SHOPS,PEARCE,"(-35.363041, 149.081436)"
2039,-35.371719,149.098129,BEASLEY ST BEFORE WILKINS ST,MAWSON,"(-35.371719, 149.098129)"
2040,-35.370605,149.099625,WILKINS ST AFTER HOADLEY ST,MAWSON,"(-35.370605, 149.099625)"
2037,-35.371864,149.09549,BEASLEY ST AFTER ATHLLON DR,MAWSON,"(-35.371864, 149.09549)"
2038,-35.358505,149.06012,BADIMARA ST AFTER YAMBINA ST,WARAMANGA,"(-35.358505, 149.06012)"
2043,-35.368034,149.09758,HEARD ST BEFORE WILKINS ST,MAWSON,"(-35.368034, 149.09758)"
2044,-35.365578,149.095428,HEARD ST OPP SOUTHLANDS SHOPS,MAWSON,"(-35.365578, 149.095428)"
2041,-35.370502,149.099426,WILKINS ST AFTER BEASLEY ST,MAWSON,"(-35.370502, 149.099426)"
2042,-35.368164,149.097687,HEARD ST AFTER WILKINS ST,MAWSON,"(-35.368164, 149.097687)"
2064,-35.349674,149.076187,EGGLESTON CR AFTER PLUNKETT ST,CHIFLEY,"(-35.349674, 149.076187)"
2032,-35.339085,149.082809,MELROSE DRIVE OPP PHILLIP POOL,LYONS,"(-35.339085, 149.082809)"
2029,-35.335556,149.081253,THEODORE ST BEFORE HOLMAN ST SOUTH ENTRY,CURTIN,"(-35.335556, 149.081253)"
2030,-35.338596,149.082031,MARRAWAH ST AFTER THEODORE ST,LYONS,"(-35.338596, 149.082031)"
2035,-35.371876,149.090668,BEASLEY ST TORRENS PS,TORRENS,"(-35.371876, 149.090668)"
2036,-35.371948,149.095474,BEASLEY ST AFTER LAMBRIGG ST,FARRER,"(-35.371948, 149.095474)"
2033,-35.339214,149.083115,MELROSE DRIVE PHILLIP POOL,PHILLIP,"(-35.339214, 149.083115)"
2034,-35.37225,149.089798,BEASLEY ST AFTER GOUGER ST,TORRENS,"(-35.37225, 149.089798)"
2023,-35.321522,149.074951,THROSSELL ST AFTER 2ND ROBERTSON ST,CURTIN,"(-35.321522, 149.074951)"
2024,-35.32304,149.074951,THROSSELL ST AFTER STOREY ST,CURTIN,"(-35.32304, 149.074951)"
2021,-35.318863,149.080231,DUNSTAN ST AFTER MCCULLOCH ST,CURTIN,"(-35.318863, 149.080231)"
2022,-35.319477,149.076981,THROSSELL ST AFTER DUNSTAN ST,CURTIN,"(-35.319477, 149.076981)"
2027,-35.330288,149.077682,CARRUTHERS ST BEFORE CURTIN PRIMARY SCHOOL,CURTIN,"(-35.330288, 149.077682)"
2028,-35.333687,149.07988,THEODORE ST AFTER ROUNDABOUT,CURTIN,"(-35.333687, 149.07988)"
2025,-35.324711,149.075653,CARRUTHERS ST AFTER THROSSELL ST,CURTIN,"(-35.324711, 149.075653)"
2026,-35.327789,149.07579,CARRUTHERS ST AFTER NELSON PL,CURTIN,"(-35.327789, 149.07579)"
2047,-35.365837,149.088531,BEASLEY ST AFTER BATCHELOR ST,TORRENS,"(-35.365837, 149.088531)"
2149,-35.346302,149.02861,DARWINIA TCE AFTER KATHNER ST,CHAPMAN,"(-35.346302, 149.02861)"
2145,-35.342163,149.042572,HINDMARSH DR AFTER CARBEEN ST,HOLDER,"(-35.342163, 149.042572)"
2147,-35.343914,149.030304,HINDMARSH DR BEFORE DARWINIA TCE,DUFFY,"(-35.343914, 149.030304)"
2152,-35.351418,149.032166,DARWINIA TCE 2ND AFTER ANGOPHORA ST,RIVETT,"(-35.351418, 149.032166)"
2153,-35.351395,149.031967,DARWINIA TCE 2ND AFTER PERRY DR,CHAPMAN,"(-35.351395, 149.031967)"
2150,-35.349979,149.030106,DARWINIA TCE AFTER ANGOPHORA ST,RIVETT,"(-35.349979, 149.030106)"
2151,-35.350174,149.030197,DARWINIA TCE AFTER RAFFERTY ST,CHAPMAN,"(-35.350174, 149.030197)"
2139,-35.343819,149.027817,HINDMARSH DR OPP WESTON CREEK TERMINUS,DUFFY,"(-35.343819, 149.027817)"
2140,-35.34383,149.030121,HINDMARSH DR 2ND AFTER EUCUMBENE DR,DUFFY,"(-35.34383, 149.030121)"
2137,-35.341042,149.027527,EUCUMBENE DR AFTER HINDMARSH DR,DUFFY,"(-35.341042, 149.027527)"
2138,-35.341194,149.027542,EUCUMBENE DR AFTER RENMARK ST,DUFFY,"(-35.341194, 149.027542)"
2143,-35.340786,149.033722,WYANGALA ST AFTER TULLAROOP ST,DUFFY,"(-35.340786, 149.033722)"
2144,-35.342052,149.04245,HINDMARSH DR AFTER DIXON DR,HOLDER,"(-35.342052, 149.04245)"
2141,-35.342522,149.032166,WYANGALA ST AFTER HINDMARSH DR,DUFFY,"(-35.342522, 149.032166)"
2142,-35.341373,149.033081,WYANGALA ST AFTER 2ND BURDEKIN ST,DUFFY,"(-35.341373, 149.033081)"
2031,-35.340664,149.084717,LAUNCESTON ST PHILLIP OVAL,PHILLIP,"(-35.340664, 149.084717)"
2132,-35.333023,149.037216,BURRINJUCK CR AFTER BLOWERING ST,DUFFY,"(-35.333023, 149.037216)"
2129,-35.334835,149.031891,BURRINJUCK CR DUFFY PRIMARY SCHOOL,DUFFY,"(-35.334835, 149.031891)"
2130,-35.333469,149.03479,BURRINJUCK CR BEFORE SERPENTINE ST,DUFFY,"(-35.333469, 149.03479)"
2135,-35.33844,149.030273,RENMARK ST AFTER JEMALONG ST,DUFFY,"(-35.33844, 149.030273)"
2136,-35.338455,149.030457,RENMARK ST AFTER EUNGELLA ST,DUFFY,"(-35.338455, 149.030457)"
2133,-35.336823,149.031754,BURRINJUCK CR DUFFY SHOPS,DUFFY,"(-35.336823, 149.031754)"
2134,-35.337044,149.031586,BURRINJUCK CR OPP DUFFY SHOPS,DUFFY,"(-35.337044, 149.031586)"
2121,-35.329815,149.043869,DIXON DR AFTER HYNDES CR,HOLDER,"(-35.329815, 149.043869)"
2122,-35.330036,149.041992,DIXON DR 2ND AFTER HYNDES CR,HOLDER,"(-35.330036, 149.041992)"
2119,-35.329472,149.046265,DIXON DR 3RD AFTER WARRAGAMBA AV,HOLDER,"(-35.329472, 149.046265)"
2120,-35.329678,149.043854,DIXON DR 2ND AFTER WARRAGAMBA AV,HOLDER,"(-35.329678, 149.043854)"
2125,-35.33028,149.038177,WARRAGAMBA AV AFTER DIXON DR,DUFFY,"(-35.33028, 149.038177)"
2128,-35.334198,149.032272,BURRINJUCK CR OPP DUFFY PRIMARY SCHOOL,DUFFY,"(-35.334198, 149.032272)"
2123,-35.329948,149.041885,DIXON DR AFTER WARRAGAMBA AV,DUFFY,"(-35.329948, 149.041885)"
2124,-35.330177,149.038162,WARRAGAMBA AV 2ND AFTER JINDABYNE ST,DUFFY,"(-35.330177, 149.038162)"
2148,-35.346607,149.028717,DARWINIA TCE AFTER HINDMARSH DR,RIVETT,"(-35.346607, 149.028717)"
2114,-35.331081,149.058609,HEYSEN ST AFTER POLICE CLG,WESTON,"(-35.331081, 149.058609)"
2111,-35.364208,149.11055,JULIA FLYNN AV AFTER ADKINSON CL,ISAACS,"(-35.364208, 149.11055)"
2112,-35.335533,149.051086,MULLEY ST ST JUDES PRIMARY SCHOOL,HOLDER,"(-35.335533, 149.051086)"
2117,-35.333324,149.060684,HEYSEN ST AFTER BUNNY ST,WESTON,"(-35.333324, 149.060684)"
2118,-35.329563,149.046432,DIXON DR AFTER TWYNAM ST,HOLDER,"(-35.329563, 149.046432)"
2115,-35.331299,149.058792,HEYSEN ST BEFORE GRUNER ST,WESTON,"(-35.331299, 149.058792)"
2116,-35.333355,149.060898,HEYSEN ST BEFORE PARKWAY OVERPASS,WESTON,"(-35.333355, 149.060898)"
2105,-35.359444,149.109039,NGUNAWAL DR AFTER COBBADAH ST,O'MALLEY,"(-35.359444, 149.109039)"
2106,-35.359623,149.109085,NGUNAWAL DR AFTER KAREELAH VSTA,ISAACS,"(-35.359623, 149.109085)"
2103,-35.35743,149.107681,KAREELAH VST AFTER PINDARI CR,O'MALLEY,"(-35.35743, 149.107681)"
2104,-35.35778,149.108383,KAREELAH VST AFTER TARONGA PL,O'MALLEY,"(-35.35778, 149.108383)"
2109,-35.363602,149.107773,BROMBY ST AFTER WILLIAM WILKINS CR,ISAACS,"(-35.363602, 149.107773)"
2110,-35.36364,149.107651,BROMBY ST AFTER JULIA FLYNN AV,ISAACS,"(-35.36364, 149.107651)"
2107,-35.362129,149.106949,BROMBY ST 2ND AFTER JULIA FLYNN AV,ISAACS,"(-35.362129, 149.106949)"
2108,-35.36208,149.107132,BROMBY ST AFTER NGUNAWAL DR,ISAACS,"(-35.36208, 149.107132)"
2131,-35.333603,149.034653,BURRINJUCK CR BETWEEN BLOWERING ST,DUFFY,"(-35.333603, 149.034653)"
2098,-35.352341,149.104553,CULGOA CCT AFTER TYAGARAH ST,O'MALLEY,"(-35.352341, 149.104553)"
2095,-35.346699,149.099579,YAMBA DR OPP CANBERRA HOSPITAL,PHILLIP,"(-35.346699, 149.099579)"
2096,-35.350117,149.106445,TYAGARAH ST AFTER WALLANGARA ST,O'MALLEY,"(-35.350117, 149.106445)"
2101,-35.355461,149.107269,KAREELAH VST AFTER MIALLI PL,O'MALLEY,"(-35.355461, 149.107269)"
2102,-35.355484,149.107132,KAREELAH VST AFTER GEROGERY PL,O'MALLEY,"(-35.355484, 149.107132)"
2099,-35.354378,149.104996,CULGOA CCT AFTER JINDALEE CR,O'MALLEY,"(-35.354378, 149.104996)"
2100,-35.354305,149.105103,CULGOA CCT AFTER BULWARRA CL,O'MALLEY,"(-35.354305, 149.105103)"
2089,-35.350967,149.0867,BOTANY ST AFTER TOWNSHEND ST,PHILLIP,"(-35.350967, 149.0867)"
2090,-35.358631,149.060181,BADIMARA ST AFTER KALGOORLIE CR,FISHER,"(-35.358631, 149.060181)"
2087,-35.352848,149.085434,MELROSE DR 2ND AFTER HODGSON CR,CHIFLEY,"(-35.352848, 149.085434)"
2088,-35.350876,149.086395,BOTANY ST AFTER DEVINE CT,PHILLIP,"(-35.350876, 149.086395)"
2093,-35.340546,149.093521,YAMBA DR AFTER JUSTINIAN ST,PHILLIP,"(-35.340546, 149.093521)"
2094,-35.342457,149.09639,YAMBA DR AFTER KITCHENER ST,PHILLIP,"(-35.342457, 149.09639)"
2091,-35.34108,149.088577,LAUNCESTON ST AFTER CALLAM ST,PHILLIP,"(-35.34108, 149.088577)"
2092,-35.340313,149.090332,LAUNCESTON ST AFTER YAMBA DR,PHILLIP,"(-35.340313, 149.090332)"
2113,-35.335617,149.051041,MULLEY ST OPP ST. JUDES PS,HOLDER,"(-35.335617, 149.051041)"
2541,-35.337006,149.093857,WISDOM ST OPP MALKARA SCHOOL,HUGHES,"(-35.337006, 149.093857)"
2537,-35.34425,149.108032,GILMORE CR AFTER HOPEGOOD PL,GARRAN,"(-35.34425, 149.108032)"
2539,-35.344997,149.107071,GILMORE CR AFTER HARTIGAN ST,GARRAN,"(-35.344997, 149.107071)"
2550,-35.323315,149.155777,MILDURA ST FYSHWICK MARKETS,FYSHWICK,"(-35.323315, 149.155777)"
2551,-35.322086,149.1539,MILDURA ST BEFORE DALBY ST,FYSHWICK,"(-35.322086, 149.1539)"
2542,-35.355682,149.048828,STREETON DR BEFORE NAMATJIRA DR,STIRLING,"(-35.355682, 149.048828)"
2549,-35.325382,149.155197,NYRANG ST BEFORE CANBERRA AV,FYSHWICK,"(-35.325382, 149.155197)"
2531,-35.339657,149.104095,GILMORE CR AFTER SABINE CL,GARRAN,"(-35.339657, 149.104095)"
2532,-35.340069,149.107452,GILMORE CR AFTER 2ND INGAMELLS ST,GARRAN,"(-35.340069, 149.107452)"
2523,-35.350883,149.042236,STREETON DR AFTER BANGALAY CR,STIRLING,"(-35.350883, 149.042236)"
2530,-35.339497,149.103561,GILMORE CR AFTER KITCHENER ST,GARRAN,"(-35.339497, 149.103561)"
2535,-35.342087,149.108978,GILMORE CR OPP GARRAN SHOPS,GARRAN,"(-35.342087, 149.108978)"
2536,-35.343475,149.108856,GILMORE CR AFTER GARRAN SHOPS,GARRAN,"(-35.343475, 149.108856)"
2533,-35.340057,149.107086,GILMORE CR AFTER ROBSON ST,GARRAN,"(-35.340057, 149.107086)"
2534,-35.342045,149.108795,GILMORE CR GARRAN SHOPS,GARRAN,"(-35.342045, 149.108795)"
2097,-35.352203,149.104385,CULGOA CCT AFTER 2ND JINDALEE CR,O'MALLEY,"(-35.352203, 149.104385)"
2513,-35.332649,149.04892,MULLEY ST AFTER GRANT CAMERON CENTRE,HOLDER,"(-35.332649, 149.04892)"
2508,-35.330467,149.034836,WARRAGAMBA AV AFTER JINDABYNE ST,DUFFY,"(-35.330467, 149.034836)"
2509,-35.339542,149.036346,BURRINJUCK CR AFTER 2ND TANTANGARA ST,DUFFY,"(-35.339542, 149.036346)"
2521,-35.347092,149.057007,NAMATJIRA DR AFTER BUNBURY ST,STIRLING,"(-35.347092, 149.057007)"
2522,-35.352406,149.041748,STREETON DR 2ND AFTER BANGALAY CR,STIRLING,"(-35.352406, 149.041748)"
2514,-35.330704,149.048386,MULLEY ST BEFORE DIXON DR,HOLDER,"(-35.330704, 149.048386)"
2520,-35.373642,149.087112,BEASLEY ST AFTER BASEDOW ST,TORRENS,"(-35.373642, 149.087112)"
2502,-35.334274,149.072021,DEVONPORT ST AFTER HEYSEN ST,LYONS,"(-35.334274, 149.072021)"
2503,-35.334435,149.072021,DEVONPORT ST AFTER 2ND DERWENT ST,LYONS,"(-35.334435, 149.072021)"
2500,-35.336487,149.074677,DEVONPORT ST AFTER SCOTTSDALE ST,LYONS,"(-35.336487, 149.074677)"
2501,-35.33646,149.074509,DEVONPORT ST AFTER DERWENT ST,LYONS,"(-35.33646, 149.074509)"
2506,-35.330708,149.048477,MULLEY ST AFTER DIXON DR,HOLDER,"(-35.330708, 149.048477)"
2507,-35.330566,149.034912,WARRAGAMBA AV 2ND AFTER DIXON DR,DUFFY,"(-35.330566, 149.034912)"
2504,-35.333038,149.06929,HEYSEN ST OPP ACTEW SUBSTATION,CURTIN,"(-35.333038, 149.06929)"
2505,-35.333241,149.069214,HEYSEN ST ACTEW SUBSTATION,LYONS,"(-35.333241, 149.069214)"
2540,-35.33292,149.094177,WISDOM ST HUGHES SHOPS,HUGHES,"(-35.33292, 149.094177)"
2494,-35.357796,149.053452,KALGOORLIE CR AFTER BADIMARA ST,FISHER,"(-35.357796, 149.053452)"
2488,-35.344604,149.097244,KITCHENER ST AFTER YAMBA DR,PHILLIP,"(-35.344604, 149.097244)"
2492,-35.349342,149.038757,BANGALAY CR BEFORE MIRBELIA CR,RIVETT,"(-35.349342, 149.038757)"
2497,-35.355705,149.054245,BADIMARA ST OPP MOUNT STROMLO HIGH SCHOOL,FISHER,"(-35.355705, 149.054245)"
2499,-35.338825,149.075851,DEVONPORT ST AFTER PORT ARTHUR ST,LYONS,"(-35.338825, 149.075851)"
2495,-35.357754,149.053329,KALGOORLIE CR AFTER BENDIGO ST,FISHER,"(-35.357754, 149.053329)"
2496,-35.355701,149.054443,BADIMARA ST MOUNT STROMLO HIGH SCHOOL,WARAMANGA,"(-35.355701, 149.054443)"
2482,-35.353954,149.096909,AINSWORTH ST 3RD AFTER HINDMARSH DR,PHILLIP,"(-35.353954, 149.096909)"
2483,-35.347851,149.094894,AINSWORTH ST OPP WODEN CIT,PHILLIP,"(-35.347851, 149.094894)"
2480,-35.361675,149.098633,AINSWORTH ST AFTER MAWSON DR,MAWSON,"(-35.361675, 149.098633)"
2481,-35.35342,149.095581,AINSWORTH ST AFTER ENDERBY ST,MAWSON,"(-35.35342, 149.095581)"
2486,-35.345692,149.09668,AINSWORTH ST 2ND AFTER CHASELING ST,PHILLIP,"(-35.345692, 149.09668)"
2487,-35.344437,149.097397,KITCHENER ST AFTER AINSWORTH ST,PHILLIP,"(-35.344437, 149.097397)"
2484,-35.347935,149.095032,AINSWORTH ST WODEN CIT,PHILLIP,"(-35.347935, 149.095032)"
2485,-35.346016,149.096771,AINSWORTH ST AFTER KITCHENER ST,PHILLIP,"(-35.346016, 149.096771)"
2510,-35.339581,149.036758,BURRINJUCK CR AFTER KALLARA CL,DUFFY,"(-35.339581, 149.036758)"
2466,-35.373337,149.115891,JULIA FLYNN AV 2ND AFTER ALEXANDER MACKIE CT,ISAACS,"(-35.373337, 149.115891)"
2467,-35.375626,149.114685,JULIA FLYNN AV AFTER 2ND ROWNTREE CR,ISAACS,"(-35.375626, 149.114685)"
2464,-35.371902,149.113861,JULIA FLYNN AV AFTER WALTON ST,ISAACS,"(-35.371902, 149.113861)"
2465,-35.373264,149.116028,JULIA FLYNN AV AFTER HUFFER CL,ISAACS,"(-35.373264, 149.116028)"
2470,-35.376728,149.109116,DOOKIE ST AFTER LONGERENONG ST,FARRER,"(-35.376728, 149.109116)"
2471,-35.378994,149.107147,LAMBRIGG ST FARRER PS,FARRER,"(-35.378994, 149.107147)"
2468,-35.375629,149.114517,JULIA FLYNN AV AFTER ALEXANDER MACKIE CT,ISAACS,"(-35.375629, 149.114517)"
2469,-35.376743,149.109222,DOOKIE ST AFTER HAWKESBURY CR,FARRER,"(-35.376743, 149.109222)"
2493,-35.349293,149.03981,BANGALAY CR AFTER STREETON DR,RIVETT,"(-35.349293, 149.03981)"
4440,-35.251377,149.049179,SHUMACK ST OPPOSITE WEETANGERA PRIMARY,WEETANGERA,"(-35.251377, 149.049179)"
4437,-35.253723,149.051651,SHUMACK ST AFTER COULTER DR,WEETANGERA,"(-35.253723, 149.051651)"
4438,-35.253674,149.051834,SHUMACK ST AFTER DESALIS ST,WEETANGERA,"(-35.253674, 149.051834)"
4443,-35.247204,149.047226,GILLESPIE ST AFTER SHUMACK ST,WEETANGERA,"(-35.247204, 149.047226)"
4444,-35.246983,149.047333,GILLESPIE ST AFTER SOUTHWELL ST,WEETANGERA,"(-35.246983, 149.047333)"
4441,-35.249268,149.049301,SHUMACK ST WEETANGERA SHOPS,WEETANGERA,"(-35.249268, 149.049301)"
4442,-35.249386,149.049591,SHUMACK ST OPP WEETANGERA SHOPS,WEETANGERA,"(-35.249386, 149.049591)"
4469,-35.238228,149.042007,CHEWINGS ST 2ND AFTER MCGINNESS ST,PAGE,"(-35.238228, 149.042007)"
4470,-35.238071,149.041931,CHEWINGS ST AFTER PETTERD ST,SCULLIN,"(-35.238071, 149.041931)"
4467,-35.236427,149.043808,CHEWINGS ST AFTER MCGINNESS ST,PAGE,"(-35.236427, 149.043808)"
4468,-35.236271,149.043777,CHEWINGS ST 2ND AFTER PETTERD ST,SCULLIN,"(-35.236271, 149.043777)"
4473,-35.239529,149.048523,PETTERD ST AFTER HALFORD CR,PAGE,"(-35.239529, 149.048523)"
